waste_type,sub_type,weight_kg,distance_km,condition,month,day_of_week,county,collection_point,market_tier,tier_score,tier_multiplier,price_per_kg
metal,tin,12.9,3.72,mixed,4,4,Nairobi,dump_site,informal,0.2708,0.9271,12.63
plastic,LDPE,3.18,10.54,clean,1,1,Mombasa,commercial,semi_formal,0.45,0.791,7.61
metal,brass,2.23,1.7,clean,11,5,Nairobi,household,semi_formal,0.45,0.945,196.83
plastic,PVC,19.68,5.0,clean,1,3,Mombasa,household,semi_formal,0.535,0.8233,5.86
paper,office_paper,16.49,9.52,contaminated,6,3,Nairobi,commercial,informal,0.0665,0.72,6.53
e_waste,cables,36.92,2.48,mixed,12,0,Nairobi,industrial,semi_formal,0.4098,0.9705,60.99
plastic,PET,2.79,6.4,clean,1,1,Nairobi,industrial,semi_formal,0.45,0.791,25.36
paper,cardboard,12.77,20.44,clean,9,4,Mombasa,dump_site,semi_formal,0.495,0.8485,8.81
metal,aluminum,30.07,0.48,mixed,7,2,Nairobi,commercial,semi_formal,0.3701,0.937,84.89
plastic,PVC,3.51,11.18,mixed,7,0,Nairobi,industrial,informal,0.225,0.7055,5.61
paper,cardboard,5.45,1.82,contaminated,6,5,Mombasa,household,informal,0.0026,0.7008,4.2
organic,food_waste,9.77,3.5,clean,3,1,Nakuru,household,semi_formal,0.4776,0.9216,4.26
paper,mixed_paper,2.24,4.78,contaminated,9,1,Nakuru,household,informal,0.0,0.7,2.54
paper,newspaper,8.16,10.6,mixed,8,1,Kisumu,household,informal,0.2433,0.773,4.35
paper,office_paper,25.39,2.05,clean,8,6,Nairobi,commercial,semi_formal,0.568,0.8704,15.69
metal,tin,35.36,4.13,clean,10,6,Nairobi,household,semi_formal,0.6258,0.9626,17.38
plastic,PVC,104.05,1.81,clean,6,6,Mombasa,commercial,formal,1.0,1.0,7.63
metal,copper,41.83,1.55,mixed,2,0,Nairobi,commercial,semi_formal,0.4382,0.9438,433.48
e_waste,phones,14.4,11.22,clean,2,1,Nairobi,commercial,semi_formal,0.5044,0.9752,112.87
plastic,LDPE,5.82,2.43,clean,7,6,Eldoret,household,semi_formal,0.4548,0.7928,5.89
organic,garden_waste,16.42,4.58,clean,5,5,Nairobi,industrial,semi_formal,0.5161,0.9274,7.9
plastic,mixed_plastic,9.36,3.88,clean,10,6,Kisumu,dump_site,semi_formal,0.4752,0.8006,6.91
paper,mixed_paper,5.57,3.65,mixed,6,3,Nairobi,household,informal,0.2283,0.7685,3.88
metal,brass,22.46,2.75,clean,6,1,Nairobi,industrial,semi_formal,0.5511,0.9551,336.91
metal,aluminum,18.91,14.02,clean,4,0,Nairobi,commercial,semi_formal,0.5306,0.9531,78.09
plastic,mixed_plastic,6.61,3.11,contaminated,8,5,Nakuru,household,informal,0.0093,0.6235,3.68
paper,cardboard,24.27,5.93,mixed,6,1,Nairobi,commercial,informal,0.3365,0.801,9.23
e_waste,computers,2.1,3.89,mixed,5,5,Nairobi,household,informal,0.225,0.9612,56.59
plastic,PVC,10.47,6.33,clean,9,2,Nairobi,household,semi_formal,0.4817,0.803,6.02
plastic,PVC,13.07,2.5,mixed,2,4,Nairobi,dump_site,informal,0.2717,0.7232,4.41
metal,brass,71.04,6.07,clean,1,0,Mombasa,industrial,formal,0.8323,0.9832,260.28
e_waste,cables,58.58,3.54,mixed,3,4,Nakuru,commercial,semi_formal,0.5352,0.9768,50.41
plastic,HDPE,39.84,0.33,clean,2,4,Kisumu,household,semi_formal,0.6517,0.8677,22.91
e_waste,batteries,27.97,1.18,mixed,12,4,Eldoret,industrial,semi_formal,0.358,0.9679,36.74
plastic,mixed_plastic,2.23,13.13,contaminated,11,1,Mombasa,household,informal,0.0,0.62,3.09
plastic,HDPE,3.69,21.81,clean,8,2,Mombasa,industrial,semi_formal,0.45,0.791,18.35
glass,colored_glass,17.55,2.28,clean,2,2,Nairobi,dump_site,semi_formal,0.5227,0.7852,4.03
glass,colored_glass,56.51,1.56,clean,11,6,Nakuru,industrial,formal,0.7482,0.8867,4.85
e_waste,batteries,9.23,1.64,mixed,6,2,Mombasa,household,informal,0.2495,0.9625,29.37
rubber,mixed_rubber,4.35,9.48,clean,10,1,Nairobi,commercial,semi_formal,0.45,0.89,9.73
organic,food_waste,12.77,0.59,clean,8,4,Nairobi,dump_site,semi_formal,0.495,0.9242,4.43
organic,garden_waste,11.9,11.17,clean,8,3,Nairobi,household,semi_formal,0.4899,0.9235,6.97
rubber,mixed_rubber,9.69,4.26,clean,9,4,Mombasa,commercial,semi_formal,0.4771,0.8954,9.6
glass,mixed_glass,1.22,3.28,clean,2,1,Mombasa,commercial,semi_formal,0.45,0.7525,3.31
plastic,LDPE,22.78,7.56,mixed,3,3,Mombasa,commercial,informal,0.3279,0.7446,5.3
metal,aluminum,2.0,1.28,contaminated,11,3,Nairobi,commercial,informal,0.0,0.9,52.57
paper,mixed_paper,32.91,7.09,clean,5,6,Nairobi,commercial,semi_formal,0.6116,0.8835,5.91
plastic,PVC,24.14,6.93,mixed,1,4,Kisumu,household,informal,0.3358,0.7476,4.31
plastic,HDPE,12.53,1.68,clean,11,2,Nairobi,commercial,semi_formal,0.4936,0.8076,18.89
plastic,PP,48.69,5.31,clean,1,2,Nairobi,commercial,formal,0.7029,0.8871,12.86
paper,mixed_paper,22.23,10.97,contaminated,12,6,Mombasa,commercial,informal,0.0998,0.7299,3.52
metal,aluminum,8.62,0.2,clean,6,6,Nairobi,household,semi_formal,0.471,0.9471,79.72
e_waste,phones,100.58,10.66,clean,1,1,Nairobi,household,formal,1.0,1.0,102.79
rubber,mixed_rubber,50.69,1.62,mixed,8,4,Nairobi,commercial,semi_formal,0.4895,0.8979,9.75
plastic,PET,15.49,0.31,contaminated,7,0,Nairobi,commercial,informal,0.0607,0.6431,13.56
metal,brass,11.16,2.66,clean,9,5,Nairobi,commercial,semi_formal,0.4856,0.9486,298.26
e_waste,mixed_ewaste,31.31,1.13,mixed,11,6,Nairobi,commercial,semi_formal,0.3773,0.9689,46.06
textile,clothes,3.98,5.72,mixed,12,5,Nairobi,dump_site,informal,0.225,0.845,7.5
plastic,PVC,37.19,0.65,mixed,3,3,Nairobi,industrial,semi_formal,0.4114,0.7763,6.34
plastic,LDPE,20.67,4.18,clean,3,4,Mombasa,dump_site,semi_formal,0.5407,0.8255,6.04
e_waste,batteries,36.67,8.65,clean,11,5,Nairobi,household,semi_formal,0.6334,0.9817,48.1
textile,clothes,5.92,0.78,clean,3,3,Nairobi,household,semi_formal,0.4553,0.8911,10.88
organic,garden_waste,12.61,5.16,mixed,9,0,Eldoret,commercial,informal,0.2691,0.8904,5.18
e_waste,batteries,10.9,2.37,mixed,7,1,Nairobi,household,informal,0.2592,0.963,37.05
glass,mixed_glass,9.5,0.23,clean,3,4,Nairobi,household,semi_formal,0.476,0.7642,3.0
plastic,PVC,66.2,18.54,mixed,2,0,Nairobi,commercial,semi_formal,0.5793,0.8401,6.55
organic,food_waste,15.57,1.8,clean,8,3,Nairobi,industrial,semi_formal,0.5112,0.9267,6.27
paper,office_paper,8.7,5.56,clean,6,0,Kisumu,household,semi_formal,0.4714,0.8414,8.98
plastic,LDPE,34.54,1.96,clean,4,3,Eldoret,commercial,semi_formal,0.621,0.856,5.95
plastic,LDPE,47.0,8.52,contaminated,3,3,Nairobi,industrial,informal,0.2432,0.7124,4.71
organic,food_waste,19.36,1.69,clean,10,3,Mombasa,household,semi_formal,0.5331,0.93,4.58
plastic,PP,7.19,3.76,clean,7,0,Nairobi,industrial,semi_formal,0.4627,0.7958,15.01
plastic,PVC,37.76,5.59,clean,8,5,Nairobi,commercial,semi_formal,0.6397,0.8631,8.99
plastic,mixed_plastic,20.19,2.58,clean,10,5,Nairobi,commercial,semi_formal,0.5379,0.8244,9.59
metal,steel,102.88,4.92,clean,1,2,Eldoret,household,formal,1.0,1.0,24.81
plastic,HDPE,25.27,5.28,clean,7,0,Nakuru,household,semi_formal,0.5673,0.8356,13.93
plastic,mixed_plastic,15.14,1.63,clean,8,0,Nakuru,household,semi_formal,0.5087,0.8133,7.83
paper,office_paper,28.33,1.44,mixed,2,0,Mombasa,commercial,semi_formal,0.3601,0.808,10.46
paper,newspaper,1.18,0.8,mixed,9,5,Nairobi,commercial,informal,0.225,0.7675,6.11
paper,office_paper,22.01,7.52,mixed,11,5,Mombasa,industrial,informal,0.3235,0.797,10.02
metal,copper,12.68,6.71,clean,6,3,Eldoret,household,semi_formal,0.4945,0.9494,349.02
paper,mixed_paper,20.06,6.56,contaminated,8,1,Nairobi,household,informal,0.0872,0.7262,2.94
paper,cardboard,6.28,0.82,contaminated,6,0,Mombasa,household,informal,0.0074,0.7022,5.52
metal,tin,5.08,12.69,contaminated,7,4,Mombasa,household,informal,0.0005,0.9,10.12
organic,garden_waste,54.6,15.11,clean,7,6,Nakuru,household,formal,0.7372,0.9606,5.94
paper,newspaper,23.62,10.21,contaminated,1,6,Kisumu,commercial,informal,0.1078,0.7323,3.61
metal,brass,46.77,1.48,mixed,6,0,Nairobi,household,semi_formal,0.4668,0.9467,200.64
plastic,LDPE,5.33,6.93,contaminated,7,5,Kisumu,commercial,informal,0.0019,0.6207,3.45
metal,tin,18.0,2.46,contaminated,12,6,Nakuru,household,informal,0.0753,0.9075,9.6
plastic,PP,16.63,1.15,mixed,11,1,Nairobi,household,informal,0.2923,0.7311,8.1
metal,brass,54.71,0.83,clean,8,5,Mombasa,commercial,formal,0.7378,0.9738,305.51
plastic,PVC,4.1,3.26,mixed,12,3,Mombasa,household,informal,0.225,0.7055,4.17
plastic,LDPE,16.43,0.31,mixed,5,0,Kisumu,commercial,informal,0.2912,0.7306,4.93
paper,office_paper,34.08,0.45,mixed,6,6,Mombasa,household,semi_formal,0.3933,0.818,10.28
paper,office_paper,24.39,8.19,mixed,4,3,Nairobi,dump_site,informal,0.3373,0.8012,8.1
textile,clothes,7.43,3.29,mixed,8,0,Mombasa,commercial,informal,0.2391,0.8478,11.01
rubber,mixed_rubber,6.47,1.46,clean,5,3,Nakuru,household,semi_formal,0.4585,0.8917,7.64
paper,cardboard,16.22,4.54,mixed,9,1,Nairobi,household,informal,0.29,0.787,8.94
paper,newspaper,10.2,8.28,clean,12,0,Nairobi,commercial,semi_formal,0.4801,0.844,7.4
paper,cardboard,98.59,7.69,clean,11,2,Nairobi,household,formal,0.9918,0.9975,11.78
metal,steel,60.11,11.01,mixed,7,4,Nairobi,commercial,semi_formal,0.5441,0.9544,30.69
plastic,PVC,19.84,2.32,mixed,3,0,Nairobi,commercial,informal,0.3109,0.7381,4.97
metal,tin,14.54,3.13,mixed,5,4,Nairobi,household,informal,0.2802,0.928,14.23
plastic,HDPE,51.54,1.3,mixed,11,4,Nakuru,household,semi_formal,0.4945,0.8079,14.24
plastic,PVC,46.79,0.37,clean,8,1,Nairobi,commercial,semi_formal,0.6919,0.8829,10.09
e_waste,computers,27.88,3.31,clean,11,1,Nairobi,household,semi_formal,0.5825,0.9791,74.01
rubber,mixed_rubber,4.55,1.87,mixed,8,4,Nairobi,commercial,informal,0.225,0.845,8.73
metal,copper,10.43,8.7,clean,9,5,Eldoret,commercial,semi_formal,0.4814,0.9481,274.4
textile,clothes,15.91,0.29,clean,7,6,Nairobi,household,semi_formal,0.5132,0.9026,12.87
metal,steel,9.91,9.59,contaminated,4,1,Nairobi,household,informal,0.0284,0.9028,17.43
textile,industrial_textile,12.94,6.57,contaminated,2,4,Nairobi,household,informal,0.046,0.8092,3.44
plastic,HDPE,16.02,1.23,mixed,12,4,Nairobi,household,informal,0.2888,0.7297,13.24
paper,newspaper,8.04,3.19,contaminated,1,5,Eldoret,dump_site,informal,0.0176,0.7053,2.43
metal,steel,15.93,4.8,clean,3,1,Mombasa,industrial,semi_formal,0.5133,0.9513,36.49
glass,clear_glass,51.51,19.9,clean,2,0,Kisumu,dump_site,formal,0.7193,0.8737,5.16
e_waste,cables,13.03,23.25,mixed,5,0,Kisumu,industrial,informal,0.2715,0.9636,39.95
metal,aluminum,5.05,1.3,mixed,12,1,Nairobi,industrial,informal,0.2253,0.9225,82.0
paper,cardboard,41.84,3.08,clean,7,2,Eldoret,household,semi_formal,0.6633,0.899,10.38
metal,tin,32.5,5.83,mixed,9,1,Mombasa,commercial,semi_formal,0.3842,0.9384,16.68
plastic,PET,28.53,1.67,clean,12,5,Mombasa,household,semi_formal,0.5862,0.8428,23.61
e_waste,batteries,7.97,3.79,mixed,8,0,Nairobi,household,informal,0.2422,0.9621,48.44
metal,copper,11.68,12.83,contaminated,2,3,Nairobi,industrial,informal,0.0387,0.9039,304.71
paper,newspaper,2.44,4.21,mixed,8,2,Nairobi,commercial,informal,0.225,0.7675,5.69
e_waste,computers,11.53,0.33,clean,8,3,Nairobi,commercial,semi_formal,0.4878,0.9744,93.09
organic,garden_waste,100.69,15.97,clean,10,5,Eldoret,household,formal,1.0,1.0,5.32
plastic,PP,0.86,10.29,mixed,9,1,Eldoret,commercial,informal,0.225,0.7055,5.81
paper,office_paper,34.83,6.95,clean,8,0,Mombasa,industrial,semi_formal,0.6227,0.8868,14.75
plastic,PP,16.34,2.78,clean,8,5,Eldoret,dump_site,semi_formal,0.5157,0.816,10.22
paper,newspaper,6.5,6.86,clean,2,5,Nairobi,household,semi_formal,0.4587,0.8376,7.56
organic,food_waste,52.97,16.79,contaminated,4,4,Kisumu,household,informal,0.2777,0.8917,2.48
plastic,PP,15.66,12.67,clean,10,6,Nairobi,commercial,semi_formal,0.5117,0.8145,13.23
metal,brass,14.3,3.36,contaminated,10,0,Nairobi,household,informal,0.0539,0.9054,154.35
e_waste,mixed_ewaste,32.37,7.96,mixed,2,0,Kisumu,commercial,semi_formal,0.3834,0.9692,47.95
plastic,PP,12.37,0.22,mixed,7,0,Nairobi,commercial,informal,0.2677,0.7217,11.67
plastic,PP,62.49,3.22,clean,8,1,Kisumu,household,formal,0.7828,0.9175,12.89
paper,mixed_paper,29.77,2.42,clean,1,0,Nairobi,industrial,semi_formal,0.5934,0.878,9.38
metal,aluminum,0.62,3.64,contaminated,4,4,Nakuru,commercial,informal,0.0,0.9,47.27
plastic,mixed_plastic,21.76,2.91,mixed,3,0,Nairobi,dump_site,informal,0.3221,0.7424,5.77
paper,newspaper,10.57,2.42,mixed,2,5,Nairobi,commercial,informal,0.2572,0.7772,5.7
rubber,tyres,22.04,3.68,mixed,7,3,Nairobi,household,informal,0.3237,0.8647,12.24
plastic,PVC,2.2,2.31,clean,6,6,Kisumu,commercial,semi_formal,0.45,0.791,5.97
organic,food_waste,56.8,1.08,mixed,3,3,Mombasa,commercial,semi_formal,0.5249,0.9287,4.84
metal,copper,56.12,3.01,mixed,1,1,Eldoret,industrial,semi_formal,0.521,0.9521,366.89
paper,cardboard,9.69,3.79,clean,3,3,Nairobi,commercial,semi_formal,0.4771,0.8431,11.75
paper,cardboard,6.59,1.58,mixed,1,5,Eldoret,household,informal,0.2342,0.7703,6.89
rubber,mixed_rubber,23.79,10.29,clean,4,1,Eldoret,household,semi_formal,0.5588,0.9118,6.47
metal,brass,42.09,2.59,mixed,8,1,Nakuru,commercial,semi_formal,0.4397,0.944,181.05
plastic,mixed_plastic,47.69,1.86,clean,9,1,Nairobi,household,semi_formal,0.6971,0.8849,11.53
metal,brass,12.51,7.74,mixed,2,0,Nairobi,industrial,informal,0.2685,0.9268,242.56
metal,brass,37.1,14.44,clean,12,6,Eldoret,household,semi_formal,0.6358,0.9636,188.35
organic,food_waste,44.85,6.63,clean,2,2,Nairobi,commercial,semi_formal,0.6807,0.9521,5.77
plastic,mixed_plastic,26.21,8.05,contaminated,5,1,Nairobi,dump_site,informal,0.1228,0.6667,3.95
e_waste,phones,52.76,2.51,clean,9,3,Kisumu,household,formal,0.7265,0.9863,91.0
plastic,PVC,31.75,5.16,clean,10,1,Nairobi,dump_site,semi_formal,0.6049,0.8499,7.77
paper,mixed_paper,6.63,10.14,clean,10,1,Kisumu,household,semi_formal,0.4594,0.8378,4.17
glass,colored_glass,3.86,9.72,clean,11,6,Mombasa,dump_site,semi_formal,0.45,0.7525,3.27
plastic,LDPE,28.84,7.02,clean,2,6,Nairobi,dump_site,semi_formal,0.588,0.8434,7.23
metal,tin,0.74,7.38,mixed,1,6,Nairobi,industrial,informal,0.225,0.9225,18.22
plastic,LDPE,23.59,11.89,clean,10,0,Nairobi,industrial,semi_formal,0.5576,0.8319,8.61
paper,mixed_paper,32.95,3.58,clean,11,1,Kisumu,dump_site,semi_formal,0.6118,0.8835,4.02
plastic,PP,7.33,2.66,mixed,2,5,Nairobi,industrial,informal,0.2385,0.7106,10.7
plastic,PP,80.17,0.42,clean,8,6,Kisumu,industrial,formal,0.8852,0.9564,18.51
glass,clear_glass,31.24,0.76,clean,9,1,Kisumu,household,semi_formal,0.6019,0.8209,3.97
textile,clothes,1.59,7.84,clean,8,4,Mombasa,commercial,semi_formal,0.45,0.89,9.69
plastic,PET,45.95,8.89,mixed,1,3,Nairobi,household,semi_formal,0.4621,0.7956,18.63
glass,colored_glass,42.72,12.36,mixed,3,3,Nairobi,dump_site,semi_formal,0.4434,0.7495,3.29
metal,copper,47.3,4.25,contaminated,9,1,Kisumu,commercial,informal,0.2449,0.9245,274.3
rubber,mixed_rubber,5.5,10.46,clean,6,0,Nairobi,dump_site,semi_formal,0.4529,0.8906,7.08
glass,colored_glass,33.22,7.04,clean,3,6,Kisumu,commercial,semi_formal,0.6134,0.826,4.85
textile,industrial_textile,3.8,4.79,mixed,1,4,Nairobi,industrial,informal,0.225,0.845,5.9
e_waste,cables,43.87,2.84,mixed,4,4,Mombasa,household,semi_formal,0.45,0.9725,53.85
glass,clear_glass,25.78,8.61,clean,2,6,Eldoret,commercial,semi_formal,0.5703,0.8066,5.86
metal,brass,22.9,14.58,mixed,8,4,Mombasa,household,informal,0.3286,0.9329,226.78
plastic,PP,10.06,4.0,mixed,2,5,Nairobi,dump_site,informal,0.2543,0.7166,7.74
e_waste,batteries,3.27,7.0,clean,9,0,Kisumu,dump_site,semi_formal,0.45,0.9725,31.92
metal,brass,10.12,7.59,clean,10,1,Nairobi,household,semi_formal,0.4796,0.948,210.08
paper,cardboard,24.4,14.58,mixed,3,1,Nairobi,dump_site,informal,0.3373,0.8012,8.31
plastic,HDPE,3.77,11.59,clean,4,3,Nakuru,household,semi_formal,0.45,0.791,14.44
plastic,PP,15.94,7.53,clean,10,0,Kisumu,commercial,semi_formal,0.5133,0.8151,9.6
e_waste,batteries,2.87,4.99,clean,1,3,Mombasa,industrial,semi_formal,0.45,0.9725,54.86
metal,steel,21.64,7.81,mixed,12,2,Mombasa,commercial,informal,0.3213,0.9321,21.64
e_waste,mixed_ewaste,47.76,9.74,mixed,2,4,Mombasa,industrial,semi_formal,0.4725,0.9736,48.77
organic,garden_waste,8.34,8.2,contaminated,9,3,Nakuru,dump_site,informal,0.0193,0.8529,2.34
organic,garden_waste,27.47,3.0,clean,3,3,Kisumu,commercial,semi_formal,0.5801,0.937,7.19
paper,office_paper,5.85,21.49,clean,2,5,Nairobi,household,semi_formal,0.4549,0.8365,10.2
glass,mixed_glass,78.9,1.29,mixed,5,1,Mombasa,industrial,semi_formal,0.6529,0.8438,3.15
rubber,mixed_rubber,34.85,0.61,mixed,2,3,Kisumu,commercial,semi_formal,0.3978,0.8796,9.22
plastic,PVC,12.0,12.43,clean,8,5,Nakuru,household,semi_formal,0.4905,0.8064,4.91
metal,copper,27.73,4.05,mixed,7,0,Nairobi,household,semi_formal,0.3566,0.9357,371.57
plastic,LDPE,2.98,9.14,clean,4,0,Mombasa,household,semi_formal,0.45,0.791,5.47
plastic,LDPE,23.59,4.18,clean,3,2,Nairobi,industrial,semi_formal,0.5576,0.8319,8.73
plastic,PP,67.89,13.78,contaminated,2,0,Nairobi,commercial,semi_formal,0.3641,0.7584,8.47
paper,cardboard,46.6,8.37,mixed,6,0,Nairobi,industrial,semi_formal,0.4658,0.8397,10.34
plastic,HDPE,21.03,11.83,clean,1,6,Nakuru,commercial,semi_formal,0.5428,0.8263,16.23
plastic,HDPE,1.45,3.81,mixed,9,0,Nairobi,household,informal,0.225,0.7055,12.85
textile,industrial_textile,15.35,10.28,clean,10,4,Mombasa,dump_site,semi_formal,0.5099,0.902,4.94
e_waste,phones,36.26,2.27,clean,2,3,Mombasa,commercial,semi_formal,0.631,0.9815,114.37
e_waste,phones,46.53,0.83,mixed,2,6,Nairobi,commercial,semi_formal,0.4655,0.9733,112.59
paper,newspaper,17.2,7.26,clean,9,6,Nairobi,household,semi_formal,0.5206,0.8562,7.03
metal,brass,39.27,1.46,clean,5,1,Nairobi,commercial,semi_formal,0.6484,0.9648,314.59
plastic,PVC,5.66,16.16,mixed,7,1,Nairobi,household,informal,0.2288,0.707,4.85
plastic,PVC,163.96,1.82,mixed,4,2,Nairobi,industrial,formal,0.775,0.9145,6.72
plastic,HDPE,3.5,2.64,clean,10,0,Mombasa,commercial,semi_formal,0.45,0.791,17.93
e_waste,mixed_ewaste,35.22,1.52,mixed,5,1,Nakuru,household,semi_formal,0.3999,0.97,36.3
e_waste,mixed_ewaste,38.45,0.82,contaminated,7,6,Nairobi,household,informal,0.1936,0.9597,36.42
paper,newspaper,43.03,7.41,clean,9,0,Nairobi,industrial,semi_formal,0.6701,0.901,9.56
plastic,PVC,30.08,2.03,mixed,11,2,Nairobi,industrial,semi_formal,0.3702,0.7607,6.09
plastic,LDPE,63.5,8.64,clean,1,4,Nairobi,household,formal,0.7887,0.9197,8.51
metal,aluminum,5.1,0.79,mixed,10,0,Eldoret,dump_site,informal,0.2256,0.9226,51.32
glass,clear_glass,21.28,1.93,mixed,5,1,Nakuru,household,informal,0.3192,0.6937,3.37
paper,newspaper,35.36,9.11,clean,2,3,Nairobi,industrial,semi_formal,0.6257,0.8877,9.3
organic,garden_waste,2.73,11.82,mixed,1,0,Kisumu,household,informal,0.225,0.8838,4.13
metal,copper,28.21,0.54,mixed,1,3,Nairobi,household,semi_formal,0.3594,0.9359,398.02
paper,office_paper,3.33,0.93,mixed,8,0,Mombasa,household,informal,0.225,0.7675,9.29
paper,cardboard,25.75,2.97,mixed,11,1,Nairobi,industrial,informal,0.3451,0.8035,8.42
plastic,LDPE,13.27,1.88,contaminated,12,6,Nairobi,industrial,informal,0.0479,0.6382,4.08
metal,steel,13.5,8.8,mixed,11,1,Kisumu,dump_site,informal,0.2742,0.9274,17.42
plastic,HDPE,35.84,3.55,clean,9,6,Kisumu,commercial,semi_formal,0.6285,0.8588,18.18
e_waste,computers,18.31,13.52,mixed,2,0,Nairobi,industrial,informal,0.3021,0.9651,72.93
plastic,HDPE,14.32,0.44,contaminated,10,4,Nakuru,industrial,informal,0.0539,0.6405,9.21
plastic,PVC,14.86,6.74,clean,4,2,Nakuru,household,semi_formal,0.5071,0.8127,4.95
e_waste,computers,7.76,0.57,mixed,2,2,Nakuru,household,informal,0.241,0.962,62.57
paper,mixed_paper,34.64,6.31,clean,2,0,Kisumu,dump_site,semi_formal,0.6216,0.8865,6.34
organic,garden_waste,49.18,14.19,mixed,1,6,Nairobi,household,semi_formal,0.4808,0.9221,5.77
metal,steel,26.01,0.8,contaminated,5,5,Nairobi,commercial,informal,0.1216,0.9122,17.27
organic,food_waste,27.43,0.78,contaminated,1,0,Mombasa,household,informal,0.1298,0.8695,3.03
paper,mixed_paper,7.32,7.0,contaminated,8,3,Nairobi,household,informal,0.0134,0.704,3.13
paper,cardboard,48.39,1.86,clean,6,4,Nairobi,industrial,formal,0.7012,0.9104,15.84
rubber,tyres,8.66,14.89,contaminated,9,5,Nairobi,industrial,informal,0.0212,0.8042,9.68
plastic,PET,12.81,1.8,mixed,10,1,Nairobi,household,informal,0.2702,0.7227,16.52
plastic,LDPE,90.79,13.4,clean,9,4,Eldoret,commercial,formal,0.9467,0.9797,6.92
plastic,PP,13.42,0.66,contaminated,12,1,Mombasa,industrial,informal,0.0487,0.6385,6.4
plastic,mixed_plastic,3.71,0.94,mixed,4,2,Nairobi,household,informal,0.225,0.7055,6.01
e_waste,cables,75.2,7.11,contaminated,8,3,Kisumu,commercial,semi_formal,0.4064,0.9703,42.18
paper,newspaper,2.35,3.04,mixed,5,4,Nakuru,household,informal,0.225,0.7675,3.73
organic,food_waste,29.83,4.6,mixed,5,5,Nakuru,commercial,semi_formal,0.3688,0.9053,3.78
rubber,tyres,20.13,2.97,mixed,9,0,Mombasa,dump_site,informal,0.3126,0.8625,10.94
metal,brass,69.41,2.96,contaminated,12,2,Nairobi,industrial,semi_formal,0.3729,0.9373,165.0
plastic,LDPE,6.91,1.66,clean,11,2,Nairobi,household,semi_formal,0.4611,0.7952,5.42
glass,colored_glass,94.86,0.69,mixed,12,3,Mombasa,household,formal,0.7453,0.8854,3.6
rubber,mixed_rubber,18.1,3.25,mixed,10,4,Kisumu,commercial,informal,0.3008,0.8602,7.55
rubber,tyres,9.2,6.16,mixed,9,1,Nairobi,industrial,informal,0.2493,0.8499,13.01
paper,newspaper,8.79,6.76,contaminated,4,2,Nairobi,commercial,informal,0.0219,0.7066,3.17
e_waste,cables,43.93,12.41,clean,11,4,Nairobi,commercial,semi_formal,0.6754,0.9838,69.66
organic,food_waste,8.04,3.0,clean,8,6,Kisumu,industrial,semi_formal,0.4676,0.9201,4.8
organic,garden_waste,42.43,9.49,clean,1,0,Kisumu,commercial,semi_formal,0.6667,0.95,6.09
plastic,PVC,18.43,16.83,clean,10,0,Eldoret,household,semi_formal,0.5278,0.8206,4.32
plastic,LDPE,12.37,16.45,clean,2,0,Nakuru,dump_site,semi_formal,0.4927,0.8072,5.36
plastic,PET,14.42,1.93,mixed,1,1,Eldoret,commercial,informal,0.2795,0.7262,16.34
metal,tin,25.0,6.35,clean,3,3,Nakuru,industrial,semi_formal,0.5658,0.9566,18.35
metal,copper,8.06,2.96,mixed,8,4,Nairobi,industrial,informal,0.2427,0.9243,435.89
plastic,LDPE,67.16,5.98,clean,4,0,Nairobi,industrial,formal,0.8099,0.9277,7.96
plastic,PP,71.0,7.39,clean,5,1,Nairobi,industrial,formal,0.8321,0.9362,16.01
rubber,mixed_rubber,42.43,1.19,clean,3,4,Nairobi,industrial,semi_formal,0.6667,0.9333,12.92
glass,mixed_glass,2.33,0.6,contaminated,9,2,Nakuru,dump_site,informal,0.0,0.55,1.09
e_waste,cables,46.96,3.28,clean,7,4,Kisumu,commercial,semi_formal,0.693,0.9846,70.07
paper,newspaper,6.83,14.0,mixed,7,1,Nakuru,commercial,informal,0.2356,0.7707,4.2
glass,colored_glass,2.99,6.59,mixed,11,1,Nairobi,commercial,informal,0.225,0.6512,2.6
