waste_type,sub_type,weight_kg,distance_km,condition,month,day_of_week,county,collection_point,market_tier,tier_score,tier_multiplier,price_per_kg
paper,office_paper,52.63,9.21,mixed,8,2,Kajiado,household,semi_formal,0.4545,0.8364,3.92
plastic,PP,15.5,1.92,clean,9,1,Kajiado,commercial,formal,1.0,1.0,8.57
organic,garden_waste,41.95,1.97,clean,11,0,Kiambu,household,formal,1.0,1.0,4.15
e_waste,cables,66.01,2.22,clean,2,5,Kiambu,commercial,formal,1.0,1.0,63.35
paper,office_paper,7.92,10.51,mixed,5,1,Kiambu,industrial,semi_formal,0.4545,0.8364,5.91
paper,cardboard,49.0,5.94,mixed,6,3,Nairobi,commercial,semi_formal,0.4545,0.8364,6.26
e_waste,mixed_ewaste,3.16,16.2,clean,8,1,Mombasa,dump_site,formal,1.0,1.0,45.64
e_waste,mixed_ewaste,23.99,12.82,clean,3,5,Nairobi,household,formal,1.0,1.0,42.72
organic,garden_waste,42.2,60.31,mixed,4,6,Mombasa,household,semi_formal,0.4545,0.9182,3.17
metal,steel_light,39.11,14.41,contaminated,10,4,Kisumu,household,informal,0.0,0.9,11.38
metal,aluminum,2.94,5.68,clean,1,4,Kiambu,household,formal,1.0,1.0,23.96
plastic,PP,17.42,7.14,clean,2,3,Nairobi,household,formal,1.0,1.0,12.03
organic,garden_waste,46.97,2.93,clean,10,0,Nairobi,commercial,formal,1.0,1.0,5.78
paper,office_paper,8.07,38.41,clean,5,4,Machakos,commercial,formal,1.0,1.0,4.45
organic,garden_waste,29.0,6.07,clean,3,2,Kisumu,household,formal,1.0,1.0,6.05
plastic,mixed_plastic,14.68,0.99,clean,12,1,Nairobi,commercial,formal,1.0,1.0,9.18
plastic,HDPE,70.62,24.74,clean,7,6,Kisumu,commercial,formal,1.0,1.0,8.27
plastic,PP,6.01,6.84,clean,9,3,Nairobi,commercial,formal,1.0,1.0,12.35
plastic,PET,36.03,0.53,mixed,3,4,Kisumu,commercial,semi_formal,0.4545,0.7927,10.22
paper,mixed_paper,30.74,3.22,mixed,2,0,Mombasa,industrial,semi_formal,0.4545,0.8364,5.05
metal,steel_heavy,24.43,17.5,mixed,10,4,Nakuru,commercial,semi_formal,0.4545,0.9455,27.11
plastic,LDPE,51.81,2.54,mixed,9,2,Nairobi,industrial,semi_formal,0.4545,0.7927,7.02
metal,steel_light,40.81,1.76,clean,3,6,Machakos,industrial,formal,1.0,1.0,17.86
metal,brass,25.85,0.35,contaminated,11,0,Kisumu,commercial,informal,0.0,0.9,138.96
e_waste,mixed_ewaste,14.73,1.57,mixed,8,1,Nairobi,household,semi_formal,0.4545,0.9727,45.21
plastic,PVC,14.34,31.42,mixed,4,0,Nairobi,industrial,semi_formal,0.4545,0.7927,6.46
paper,mixed_paper,10.56,1.13,mixed,5,0,Mombasa,industrial,semi_formal,0.4545,0.8364,5.68
metal,brass,11.38,3.03,clean,12,3,Nairobi,household,formal,1.0,1.0,206.82
plastic,PVC,10.36,21.04,mixed,1,2,Nairobi,commercial,semi_formal,0.4545,0.7927,5.29
metal,tin,59.37,7.98,clean,2,5,Nairobi,commercial,formal,1.0,1.0,22.28
plastic,PET,50.26,2.03,clean,12,1,Kiambu,household,formal,1.0,1.0,12.25
organic,food_waste,9.47,13.79,mixed,6,6,Kisumu,dump_site,semi_formal,0.4545,0.9182,4.61
rubber,mixed_rubber,20.54,10.46,mixed,7,5,Kisumu,commercial,semi_formal,0.4545,0.8909,7.41
organic,garden_waste,16.58,0.2,clean,5,5,Nairobi,industrial,formal,1.0,1.0,7.54
paper,cardboard,32.87,0.91,clean,5,3,Machakos,household,formal,1.0,1.0,6.78
plastic,LDPE,21.78,4.49,clean,11,2,Kiambu,industrial,formal,1.0,1.0,6.49
plastic,PVC,7.82,6.16,mixed,6,4,Nairobi,commercial,semi_formal,0.4545,0.7927,7.31
e_waste,phones,11.11,7.84,clean,10,6,Nairobi,household,formal,1.0,1.0,79.38
textile,clothes,63.11,10.44,clean,7,5,Kiambu,commercial,formal,1.0,1.0,7.8
metal,tin,10.03,34.44,mixed,12,2,Nairobi,dump_site,semi_formal,0.4545,0.9455,8.15
paper,cardboard,42.48,0.24,clean,11,2,Nairobi,dump_site,formal,1.0,1.0,5.27
plastic,PVC,31.3,3.77,clean,8,6,Kisumu,dump_site,formal,1.0,1.0,6.74
plastic,PP,3.73,6.62,clean,11,5,Kisumu,industrial,formal,1.0,1.0,9.33
plastic,PP,50.0,0.6,clean,9,2,Nairobi,household,formal,1.0,1.0,11.13
textile,industrial_textile,52.99,0.2,clean,7,2,Kisumu,household,formal,1.0,1.0,4.63
e_waste,mixed_ewaste,19.04,9.72,clean,12,1,Nairobi,household,formal,1.0,1.0,44.66
plastic,LDPE,12.16,6.84,mixed,8,6,Nairobi,commercial,semi_formal,0.4545,0.7927,4.73
organic,garden_waste,10.12,1.81,clean,7,0,Kajiado,dump_site,formal,1.0,1.0,4.97
e_waste,cables,17.16,3.5,clean,11,4,Kajiado,commercial,formal,1.0,1.0,42.81
metal,steel_heavy,7.12,10.27,mixed,9,1,Mombasa,household,semi_formal,0.4545,0.9455,34.85
metal,steel_heavy,29.99,0.46,clean,10,1,Nairobi,industrial,formal,1.0,1.0,35.62
paper,cardboard,47.41,2.8,contaminated,5,3,Nairobi,commercial,informal,0.0,0.7,4.56
e_waste,mixed_ewaste,30.84,3.68,clean,12,5,Nairobi,household,formal,1.0,1.0,45.54
paper,newspaper,46.65,53.67,clean,4,6,Nairobi,commercial,formal,1.0,1.0,5.6
metal,aluminum,25.23,0.33,clean,6,5,Nairobi,commercial,formal,1.0,1.0,22.98
metal,tin,40.24,10.05,clean,9,2,Nairobi,dump_site,formal,1.0,1.0,16.93
paper,office_paper,13.37,3.2,clean,4,3,Kiambu,commercial,formal,1.0,1.0,9.63
paper,office_paper,41.5,35.36,mixed,2,1,Nairobi,household,semi_formal,0.4545,0.8364,4.83
plastic,PP,39.88,62.09,contaminated,2,2,Eldoret,commercial,informal,0.0,0.62,4.3
metal,copper,24.92,20.07,clean,6,1,Nairobi,industrial,formal,1.0,1.0,338.73
plastic,LDPE,27.81,18.56,mixed,6,2,Nairobi,commercial,semi_formal,0.4545,0.7927,6.44
plastic,PET,35.66,5.43,clean,4,6,Nakuru,commercial,formal,1.0,1.0,7.23
organic,garden_waste,43.6,0.2,clean,6,1,Nairobi,household,formal,1.0,1.0,4.44
textile,clothes,13.94,4.71,contaminated,2,4,Nairobi,household,informal,0.0,0.8,5.6
plastic,HDPE,50.2,1.6,mixed,5,0,Nairobi,commercial,semi_formal,0.4545,0.7927,9.5
metal,copper,16.69,0.4,clean,2,4,Mombasa,commercial,formal,1.0,1.0,446.05
plastic,mixed_plastic,96.03,10.49,clean,12,6,Kiambu,household,formal,1.0,1.0,6.98
metal,copper,16.62,6.15,contaminated,8,1,Machakos,commercial,informal,0.0,0.9,338.73
metal,brass,13.06,24.29,mixed,7,2,Eldoret,industrial,semi_formal,0.4545,0.9455,150.96
e_waste,cables,20.15,2.15,contaminated,6,2,Mombasa,industrial,informal,0.0,0.95,47.32
paper,cardboard,39.58,1.51,mixed,10,1,Nairobi,commercial,semi_formal,0.4545,0.8364,6.38
paper,office_paper,16.94,21.88,clean,2,1,Kiambu,commercial,formal,1.0,1.0,8.7
paper,newspaper,17.92,19.23,mixed,2,2,Nairobi,household,semi_formal,0.4545,0.8364,4.17
paper,newspaper,4.13,8.55,contaminated,12,4,Kajiado,household,informal,0.0,0.7,2.85
plastic,PVC,44.33,1.51,contaminated,11,1,Kajiado,household,informal,0.0,0.62,3.23
textile,clothes,9.46,15.92,mixed,7,5,Nairobi,industrial,semi_formal,0.4545,0.8909,5.74
paper,cardboard,69.81,4.01,clean,6,2,Nairobi,household,formal,1.0,1.0,5.26
metal,tin,17.58,36.98,mixed,3,2,Mombasa,commercial,semi_formal,0.4545,0.9455,16.02
plastic,PVC,24.62,2.02,mixed,10,1,Nakuru,commercial,semi_formal,0.4545,0.7927,6.55
metal,steel_light,23.7,2.36,clean,1,6,Nairobi,dump_site,formal,1.0,1.0,18.46
metal,steel_heavy,17.72,15.47,mixed,7,0,Nairobi,commercial,semi_formal,0.4545,0.9455,39.05
e_waste,computers,25.42,31.47,clean,10,0,Kisumu,commercial,formal,1.0,1.0,48.43
metal,tin,14.58,8.35,contaminated,2,4,Nairobi,household,informal,0.0,0.9,12.4
plastic,mixed_plastic,15.31,18.58,clean,1,4,Nairobi,commercial,formal,1.0,1.0,11.57
metal,steel,16.49,9.53,clean,3,2,Nairobi,commercial,formal,1.0,1.0,30.44
e_waste,batteries,14.13,10.31,contaminated,3,2,Eldoret,household,informal,0.0,0.95,24.92
rubber,mixed_rubber,23.48,2.11,contaminated,9,2,Kajiado,commercial,informal,0.0,0.8,6.95
plastic,PET,9.79,10.93,mixed,11,4,Eldoret,industrial,semi_formal,0.4545,0.7927,7.45
paper,mixed_paper,34.86,3.52,contaminated,6,3,Nairobi,commercial,informal,0.0,0.7,3.76
e_waste,cables,18.1,13.27,contaminated,8,5,Mombasa,commercial,informal,0.0,0.95,57.22
plastic,HDPE,18.57,4.31,mixed,9,2,Machakos,commercial,semi_formal,0.4545,0.7927,12.4
plastic,mixed_plastic,44.93,0.23,mixed,3,1,Kisumu,commercial,semi_formal,0.4545,0.7927,5.9
glass,mixed_glass,40.43,3.33,clean,2,5,Nairobi,commercial,formal,1.0,1.0,3.9
organic,garden_waste,21.25,0.53,clean,11,0,Nairobi,household,formal,1.0,1.0,4.98
plastic,PP,18.2,13.06,contaminated,8,3,Kajiado,commercial,informal,0.0,0.62,5.72
plastic,PP,86.39,5.19,mixed,2,5,Nairobi,commercial,semi_formal,0.4545,0.7927,6.45
plastic,PP,5.46,0.84,clean,3,3,Nairobi,household,formal,1.0,1.0,12.33
plastic,LDPE,45.13,1.71,mixed,6,6,Eldoret,commercial,semi_formal,0.4545,0.7927,4.91
metal,copper,21.62,9.5,contaminated,10,2,Mombasa,commercial,informal,0.0,0.9,261.82
e_waste,mixed_ewaste,27.21,7.26,mixed,9,4,Nairobi,commercial,semi_formal,0.4545,0.9727,35.52
glass,colored_glass,82.59,21.0,clean,4,6,Eldoret,household,formal,1.0,1.0,1.29
rubber,tyres,18.32,2.07,mixed,3,4,Nairobi,household,semi_formal,0.4545,0.8909,13.53
e_waste,batteries,80.66,8.11,clean,10,6,Nairobi,commercial,formal,1.0,1.0,33.02
metal,steel,61.74,24.48,mixed,4,3,Kisumu,industrial,semi_formal,0.4545,0.9455,15.67
plastic,HDPE,19.6,2.76,mixed,3,4,Kajiado,commercial,semi_formal,0.4545,0.7927,10.13
plastic,PET,10.98,3.9,clean,9,1,Kiambu,commercial,formal,1.0,1.0,15.38
organic,food_waste,94.91,0.76,mixed,8,6,Nairobi,commercial,semi_formal,0.4545,0.9182,6.7
textile,industrial_textile,38.76,9.3,contaminated,1,6,Nairobi,dump_site,informal,0.0,0.8,3.96
paper,cardboard,33.91,11.97,clean,11,5,Eldoret,industrial,formal,1.0,1.0,5.36
metal,steel_light,26.2,0.65,mixed,1,1,Machakos,industrial,semi_formal,0.4545,0.9455,15.14
paper,office_paper,84.19,8.25,clean,4,1,Nairobi,household,formal,1.0,1.0,5.09
plastic,PVC,63.01,8.94,contaminated,12,5,Nairobi,commercial,informal,0.0,0.62,4.06
paper,office_paper,4.59,1.58,clean,5,4,Nairobi,dump_site,formal,1.0,1.0,7.32
plastic,PET,76.67,2.71,mixed,9,1,Eldoret,household,semi_formal,0.4545,0.7927,6.06
paper,mixed_paper,90.05,1.12,clean,2,4,Kisumu,industrial,formal,1.0,1.0,6.69
plastic,mixed_plastic,32.18,13.2,contaminated,5,4,Kajiado,dump_site,informal,0.0,0.62,3.72
plastic,mixed_plastic,10.01,3.76,clean,3,2,Nairobi,industrial,formal,1.0,1.0,13.13
plastic,mixed_plastic,14.43,6.62,clean,11,6,Mombasa,commercial,formal,1.0,1.0,9.28
metal,steel_heavy,15.63,13.8,mixed,7,2,Mombasa,commercial,semi_formal,0.4545,0.9455,34.21
rubber,mixed_rubber,43.79,4.83,clean,3,4,Nairobi,household,formal,1.0,1.0,8.34
paper,mixed_paper,13.07,0.77,mixed,6,4,Nairobi,household,semi_formal,0.4545,0.8364,5.47
plastic,mixed_plastic,37.75,9.47,mixed,6,4,Nairobi,household,semi_formal,0.4545,0.7927,6.91
plastic,HDPE,67.75,0.21,mixed,2,0,Kiambu,household,semi_formal,0.4545,0.7927,7.73
paper,mixed_paper,17.53,1.42,mixed,12,5,Kisumu,commercial,semi_formal,0.4545,0.8364,3.74
glass,clear_glass,6.03,12.5,contaminated,7,6,Kiambu,household,informal,0.0,0.55,1.44
plastic,mixed_plastic,18.98,0.78,clean,3,5,Mombasa,industrial,formal,1.0,1.0,12.69
plastic,PET,41.0,3.38,mixed,1,2,Mombasa,commercial,semi_formal,0.4545,0.7927,10.44
organic,food_waste,11.34,3.47,mixed,4,5,Kisumu,commercial,semi_formal,0.4545,0.9182,5.93
metal,brass,12.9,9.2,contaminated,4,6,Eldoret,household,informal,0.0,0.9,107.7
organic,garden_waste,22.77,12.59,clean,12,5,Kiambu,industrial,formal,1.0,1.0,6.11
textile,industrial_textile,28.66,13.19,clean,3,6,Kiambu,industrial,formal,1.0,1.0,7.13
e_waste,computers,35.42,20.87,clean,8,1,Nairobi,dump_site,formal,1.0,1.0,46.19
paper,office_paper,62.73,11.96,contaminated,11,5,Eldoret,commercial,informal,0.0,0.7,2.2
paper,office_paper,43.72,4.64,clean,6,1,Nairobi,household,formal,1.0,1.0,8.26
metal,tin,18.18,12.15,clean,1,3,Nairobi,household,formal,1.0,1.0,14.97
e_waste,mixed_ewaste,34.92,21.72,clean,5,0,Nairobi,household,formal,1.0,1.0,35.98
paper,cardboard,5.16,0.79,clean,2,4,Kiambu,household,formal,1.0,1.0,7.14
organic,garden_waste,44.33,24.33,mixed,1,0,Kisumu,household,semi_formal,0.4545,0.9182,2.86
organic,food_waste,38.93,0.23,contaminated,12,2,Eldoret,dump_site,informal,0.0,0.85,2.26
plastic,PVC,20.36,0.62,clean,4,6,Nairobi,commercial,formal,1.0,1.0,10.15
plastic,LDPE,29.54,6.67,clean,1,4,Nairobi,commercial,formal,1.0,1.0,7.06
plastic,PP,30.4,12.75,clean,11,1,Nairobi,industrial,formal,1.0,1.0,11.43
organic,garden_waste,15.14,2.23,mixed,11,6,Nairobi,household,semi_formal,0.4545,0.9182,4.58
e_waste,cables,49.56,14.07,clean,7,1,Nakuru,commercial,formal,1.0,1.0,47.42
metal,copper,33.22,1.13,clean,6,5,Nakuru,household,formal,1.0,1.0,217.03
metal,steel_light,26.91,1.33,mixed,10,5,Nairobi,commercial,semi_formal,0.4545,0.9455,18.6
organic,food_waste,13.37,2.04,contaminated,1,5,Kajiado,household,informal,0.0,0.85,3.42
plastic,mixed_plastic,19.84,3.31,mixed,8,4,Kiambu,household,semi_formal,0.4545,0.7927,6.4
metal,steel,32.44,4.94,clean,7,4,Mombasa,household,formal,1.0,1.0,31.62
metal,steel_heavy,19.55,11.17,contaminated,4,0,Kiambu,household,informal,0.0,0.9,23.79
metal,copper,11.58,3.44,clean,12,0,Nakuru,industrial,formal,1.0,1.0,346.53
rubber,mixed_rubber,32.76,0.2,clean,4,4,Mombasa,household,formal,1.0,1.0,7.71
plastic,mixed_plastic,16.45,46.95,mixed,4,4,Nairobi,household,semi_formal,0.4545,0.7927,5.79
paper,office_paper,31.8,0.88,mixed,12,5,Nairobi,household,semi_formal,0.4545,0.8364,6.36
organic,garden_waste,12.01,7.06,clean,5,6,Nairobi,dump_site,formal,1.0,1.0,4.56
paper,office_paper,40.7,2.77,clean,2,5,Mombasa,household,formal,1.0,1.0,7.02
rubber,mixed_rubber,31.18,9.61,clean,1,2,Nairobi,commercial,formal,1.0,1.0,10.66
paper,office_paper,31.49,1.27,contaminated,2,4,Kisumu,commercial,informal,0.0,0.7,4.1
e_waste,batteries,14.16,2.56,clean,3,0,Kisumu,household,formal,1.0,1.0,45.29
textile,clothes,25.51,2.28,mixed,5,6,Nairobi,household,semi_formal,0.4545,0.8909,6.54
glass,colored_glass,13.43,16.95,clean,2,4,Nairobi,industrial,formal,1.0,1.0,4.33
organic,food_waste,52.24,5.02,clean,10,5,Kiambu,dump_site,formal,1.0,1.0,4.79
e_waste,phones,47.21,15.04,contaminated,10,4,Nairobi,household,informal,0.0,0.95,48.61
metal,aluminum,24.79,3.16,clean,3,5,Machakos,commercial,formal,1.0,1.0,23.76
metal,steel_light,29.88,7.68,mixed,8,4,Kajiado,household,semi_formal,0.4545,0.9455,12.1
metal,steel,31.33,10.29,mixed,11,5,Mombasa,household,semi_formal,0.4545,0.9455,15.46
paper,newspaper,11.73,4.33,mixed,10,0,Kiambu,household,semi_formal,0.4545,0.8364,4.45
plastic,HDPE,29.29,1.76,clean,6,2,Nairobi,household,formal,1.0,1.0,13.79
paper,mixed_paper,13.18,5.5,clean,8,0,Nairobi,household,formal,1.0,1.0,5.87
plastic,PVC,18.18,17.41,mixed,10,1,Eldoret,household,semi_formal,0.4545,0.7927,4.16
plastic,LDPE,21.85,31.33,clean,7,0,Nakuru,household,formal,1.0,1.0,4.96
glass,colored_glass,13.93,19.88,mixed,3,4,Nairobi,household,semi_formal,0.4545,0.7545,1.69
plastic,LDPE,26.2,4.36,clean,2,3,Nairobi,commercial,formal,1.0,1.0,9.74
paper,newspaper,21.77,7.76,contaminated,6,4,Machakos,household,informal,0.0,0.7,2.86
plastic,LDPE,30.09,9.62,contaminated,4,6,Kisumu,household,informal,0.0,0.62,2.94
metal,aluminum,12.87,11.65,clean,11,5,Nairobi,dump_site,formal,1.0,1.0,13.38
paper,newspaper,10.53,30.92,clean,10,4,Kiambu,commercial,formal,1.0,1.0,6.75
plastic,HDPE,42.53,14.8,clean,7,4,Nairobi,industrial,formal,1.0,1.0,16.2
metal,steel_heavy,14.83,12.81,clean,7,2,Nairobi,commercial,formal,1.0,1.0,38.93
metal,steel_heavy,19.27,3.83,mixed,12,3,Mombasa,commercial,semi_formal,0.4545,0.9455,29.2
e_waste,cables,36.24,9.11,clean,2,1,Kiambu,commercial,formal,1.0,1.0,76.46
metal,steel_light,13.05,8.38,clean,2,5,Kiambu,dump_site,formal,1.0,1.0,15.38
paper,newspaper,6.54,1.45,clean,7,2,Nakuru,commercial,formal,1.0,1.0,6.58
plastic,PP,37.15,1.47,clean,1,4,Nairobi,household,formal,1.0,1.0,10.93
paper,mixed_paper,42.4,4.8,contaminated,5,2,Nairobi,commercial,informal,0.0,0.7,3.24
paper,cardboard,35.61,9.98,mixed,2,4,Kiambu,industrial,semi_formal,0.4545,0.8364,5.23
plastic,PP,26.37,21.62,clean,11,0,Eldoret,commercial,formal,1.0,1.0,7.91
metal,aluminum,27.44,10.46,mixed,3,5,Nairobi,household,semi_formal,0.4545,0.9455,20.85
plastic,LDPE,93.9,9.56,mixed,8,2,Nairobi,industrial,semi_formal,0.4545,0.7927,5.71
plastic,PVC,20.98,22.59,clean,3,6,Mombasa,commercial,formal,1.0,1.0,7.3
glass,colored_glass,64.65,45.23,mixed,5,2,Nairobi,household,semi_formal,0.4545,0.7545,1.0
metal,steel_heavy,6.67,24.82,mixed,4,0,Kiambu,commercial,semi_formal,0.4545,0.9455,29.04
rubber,mixed_rubber,43.63,0.91,contaminated,9,5,Nairobi,commercial,informal,0.0,0.8,6.34
plastic,mixed_plastic,11.05,21.38,mixed,7,6,Nairobi,commercial,semi_formal,0.4545,0.7927,4.55
glass,clear_glass,30.16,0.24,clean,5,4,Kisumu,commercial,formal,1.0,1.0,3.26
plastic,LDPE,54.84,6.43,mixed,6,3,Nairobi,household,semi_formal,0.4545,0.7927,3.8
metal,tin,24.97,1.65,mixed,6,6,Mombasa,commercial,semi_formal,0.4545,0.9455,13.3
organic,food_waste,27.19,2.07,mixed,9,0,Nairobi,household,semi_formal,0.4545,0.9182,5.96
metal,aluminum,35.56,6.65,clean,7,4,Kisumu,commercial,formal,1.0,1.0,21.54
paper,mixed_paper,19.18,18.4,contaminated,5,2,Nairobi,industrial,informal,0.0,0.7,3.95
paper,cardboard,32.64,25.31,clean,6,1,Eldoret,household,formal,1.0,1.0,4.37
paper,cardboard,32.89,18.19,mixed,7,6,Mombasa,household,semi_formal,0.4545,0.8364,5.41
plastic,PET,5.02,1.14,clean,6,6,Kajiado,dump_site,formal,1.0,1.0,9.62
plastic,PVC,33.24,4.35,clean,12,3,Kajiado,household,formal,1.0,1.0,6.11
glass,mixed_glass,38.76,13.92,clean,2,3,Mombasa,commercial,formal,1.0,1.0,2.52
plastic,LDPE,38.19,6.7,mixed,1,5,Nairobi,industrial,semi_formal,0.4545,0.7927,5.23
metal,steel_heavy,16.01,3.86,clean,3,1,Nairobi,industrial,formal,1.0,1.0,50.85
plastic,mixed_plastic,6.21,17.98,clean,3,3,Kiambu,dump_site,formal,1.0,1.0,9.04
metal,copper,149.72,0.64,mixed,12,6,Kisumu,household,semi_formal,0.4545,0.9455,219.48
e_waste,computers,27.13,8.54,mixed,8,5,Nairobi,commercial,semi_formal,0.4545,0.9727,79.23
paper,office_paper,27.28,31.85,clean,9,5,Nairobi,dump_site,formal,1.0,1.0,5.39
plastic,mixed_plastic,25.22,4.56,clean,5,0,Kisumu,commercial,formal,1.0,1.0,9.55
metal,tin,7.96,8.74,mixed,8,1,Mombasa,industrial,semi_formal,0.4545,0.9455,19.9
plastic,LDPE,15.34,24.97,mixed,12,2,Nairobi,household,semi_formal,0.4545,0.7927,4.25
plastic,PP,28.13,0.59,mixed,4,5,Nairobi,commercial,semi_formal,0.4545,0.7927,7.65
metal,steel,14.72,3.7,clean,7,1,Nairobi,dump_site,formal,1.0,1.0,34.46
plastic,PP,27.87,0.83,contaminated,1,1,Nakuru,commercial,informal,0.0,0.62,5.38
paper,mixed_paper,18.35,4.32,contaminated,9,0,Nakuru,household,informal,0.0,0.7,2.56
metal,copper,14.91,8.75,clean,9,4,Machakos,commercial,formal,1.0,1.0,365.26
e_waste,phones,33.87,2.95,contaminated,3,5,Nairobi,household,informal,0.0,0.95,70.36
e_waste,batteries,23.06,14.46,mixed,3,0,Eldoret,industrial,semi_formal,0.4545,0.9727,26.88
plastic,HDPE,4.03,25.81,clean,9,1,Kisumu,commercial,formal,1.0,1.0,11.54
metal,steel_light,41.69,13.51,clean,7,6,Kiambu,household,formal,1.0,1.0,16.3
organic,food_waste,12.25,10.06,clean,11,4,Kisumu,household,formal,1.0,1.0,5.46
paper,newspaper,29.43,16.55,mixed,7,0,Nakuru,dump_site,semi_formal,0.4545,0.8364,2.59
metal,steel_light,2.51,0.56,mixed,1,5,Kisumu,household,semi_formal,0.4545,0.9455,13.69
e_waste,mixed_ewaste,17.64,5.83,clean,6,5,Nairobi,commercial,formal,1.0,1.0,55.8
glass,clear_glass,16.04,13.68,contaminated,1,0,Mombasa,household,informal,0.0,0.55,1.46
e_waste,mixed_ewaste,9.52,17.02,mixed,1,2,Nakuru,household,semi_formal,0.4545,0.9727,34.34
plastic,LDPE,57.53,17.06,mixed,9,0,Nairobi,industrial,semi_formal,0.4545,0.7927,5.17
plastic,PET,95.16,4.38,mixed,12,3,Nairobi,commercial,semi_formal,0.4545,0.7927,10.5
plastic,PVC,28.47,0.83,mixed,12,1,Kisumu,household,semi_formal,0.4545,0.7927,5.03
paper,mixed_paper,69.62,2.37,clean,5,6,Mombasa,commercial,formal,1.0,1.0,6.22
plastic,PVC,66.83,3.47,clean,4,3,Nairobi,household,formal,1.0,1.0,7.16
plastic,mixed_plastic,1.12,7.09,clean,4,6,Kiambu,commercial,formal,1.0,1.0,10.51
e_waste,mixed_ewaste,1.78,14.22,mixed,4,3,Mombasa,household,semi_formal,0.4545,0.9727,39.35
textile,clothes,16.36,12.77,contaminated,10,0,Nairobi,industrial,informal,0.0,0.8,6.39
organic,food_waste,7.09,9.35,mixed,11,0,Mombasa,household,semi_formal,0.4545,0.9182,5.04
rubber,mixed_rubber,32.78,10.86,clean,8,5,Kisumu,commercial,formal,1.0,1.0,6.96
rubber,mixed_rubber,30.08,5.48,mixed,9,4,Eldoret,household,semi_formal,0.4545,0.8909,6.53
plastic,HDPE,30.25,5.2,mixed,6,4,Mombasa,commercial,semi_formal,0.4545,0.7927,9.94
paper,office_paper,41.22,0.4,clean,6,1,Nairobi,commercial,formal,1.0,1.0,8.93
plastic,LDPE,2.0,3.43,clean,6,1,Kisumu,household,formal,1.0,1.0,5.99
paper,office_paper,13.88,12.05,mixed,12,1,Nairobi,household,semi_formal,0.4545,0.8364,4.81
textile,industrial_textile,19.39,10.56,clean,2,1,Kisumu,dump_site,formal,1.0,1.0,4.59
organic,garden_waste,4.69,8.83,contaminated,8,0,Machakos,household,informal,0.0,0.85,3.62
rubber,tyres,49.76,1.15,clean,2,1,Kajiado,commercial,formal,1.0,1.0,15.98
metal,brass,24.12,14.65,mixed,4,6,Kiambu,industrial,semi_formal,0.4545,0.9455,183.47
plastic,HDPE,42.59,7.99,mixed,1,0,Kisumu,commercial,semi_formal,0.4545,0.7927,7.25
paper,newspaper,86.31,5.04,clean,9,1,Mombasa,commercial,formal,1.0,1.0,5.58
metal,brass,66.32,3.84,mixed,6,3,Kiambu,household,semi_formal,0.4545,0.9455,130.0
paper,mixed_paper,27.22,4.85,mixed,2,0,Kajiado,commercial,semi_formal,0.4545,0.8364,4.36
rubber,mixed_rubber,13.31,0.65,mixed,2,0,Nairobi,commercial,semi_formal,0.4545,0.8909,9.7
metal,tin,19.76,8.13,clean,11,6,Kajiado,household,formal,1.0,1.0,10.21
paper,newspaper,29.63,4.28,contaminated,3,6,Nakuru,commercial,informal,0.0,0.7,3.88
paper,cardboard,26.18,20.36,contaminated,12,5,Kiambu,household,informal,0.0,0.7,2.84
e_waste,batteries,29.09,22.49,clean,2,1,Machakos,commercial,formal,1.0,1.0,33.63
plastic,LDPE,7.62,10.87,clean,8,4,Kajiado,household,formal,1.0,1.0,6.79
plastic,LDPE,10.97,33.37,clean,1,5,Nairobi,household,formal,1.0,1.0,6.82
rubber,tyres,18.93,3.04,contaminated,5,5,Nairobi,commercial,informal,0.0,0.8,7.31
plastic,HDPE,47.68,4.72,clean,11,2,Mombasa,commercial,formal,1.0,1.0,11.8
plastic,LDPE,26.72,3.12,clean,8,4,Kisumu,commercial,formal,1.0,1.0,8.32
organic,food_waste,14.02,7.26,clean,5,2,Nairobi,industrial,formal,1.0,1.0,9.44
organic,food_waste,26.75,3.06,contaminated,11,4,Mombasa,industrial,informal,0.0,0.85,5.88
metal,tin,39.18,1.62,mixed,7,2,Nairobi,household,semi_formal,0.4545,0.9455,14.68
metal,steel_light,19.79,1.29,clean,2,0,Kiambu,household,formal,1.0,1.0,20.97
paper,newspaper,20.95,9.12,clean,10,1,Kajiado,household,formal,1.0,1.0,4.71
glass,mixed_glass,25.52,37.64,clean,3,1,Eldoret,commercial,formal,1.0,1.0,2.71
textile,clothes,34.4,2.93,mixed,8,1,Nairobi,household,semi_formal,0.4545,0.8909,5.75
plastic,PP,12.92,8.84,mixed,2,3,Kisumu,household,semi_formal,0.4545,0.7927,7.04
e_waste,computers,18.02,8.34,contaminated,5,3,Kisumu,commercial,informal,0.0,0.95,41.14
metal,brass,15.13,4.43,clean,11,5,Mombasa,industrial,formal,1.0,1.0,278.7
paper,office_paper,13.42,2.32,clean,3,2,Kiambu,industrial,formal,1.0,1.0,10.7
rubber,tyres,4.93,29.28,clean,10,6,Nairobi,industrial,formal,1.0,1.0,13.24
e_waste,computers,36.92,3.9,clean,8,0,Machakos,commercial,formal,1.0,1.0,84.11
