waste_type,sub_type,weight_kg,distance_km,consistency_score,month,day_of_week,market_demand_index,price_per_kg
e_waste,cables,4.3,2.35,0.4225,7,6,0.7509,87.3
metal,steel,36.31,7.01,0.8224,2,0,0.4913,28.73
metal,tin,11.16,0.2,0.5984,9,5,0.7042,22.45
plastic,mixed_plastic,24.57,4.95,0.861,3,4,0.492,7.44
metal,aluminum,10.45,4.04,0.8911,2,3,0.8527,139.36
plastic,PP,24.76,3.24,0.5663,7,6,0.2601,17.86
e_waste,phones,3.79,2.54,0.7026,2,4,0.6519,168.53
metal,steel,61.25,6.51,0.6111,10,4,0.7588,34.59
plastic,mixed_plastic,41.66,12.35,0.7625,1,5,0.5889,14.38
rubber,mixed_rubber,25.27,2.95,0.8392,6,5,0.4181,12.7
paper,cardboard,48.38,13.44,0.6973,1,1,0.3846,15.32
plastic,mixed_plastic,24.7,35.06,0.6411,5,5,0.7366,10.73
paper,cardboard,42.06,11.75,0.6478,12,4,0.1821,13.59
metal,tin,5.56,5.19,0.5242,8,0,0.3799,16.21
metal,steel,54.88,6.78,0.6385,7,6,0.8217,38.88
paper,mixed_paper,25.22,8.44,0.7969,2,5,0.5793,13.1
plastic,PP,15.2,4.07,0.5434,4,6,0.5144,13.75
plastic,PET,25.29,2.31,0.812,5,5,0.3065,31.68
metal,aluminum,6.06,4.93,0.4687,7,2,0.3511,106.01
e_waste,mixed_ewaste,7.78,10.97,0.8586,3,2,0.6038,51.17
metal,aluminum,20.83,13.87,0.8599,12,1,0.6521,134.44
e_waste,computers,4.73,22.29,0.631,8,2,0.4961,113.44
plastic,PP,28.47,14.53,0.6431,4,0,0.7422,16.73
paper,newspaper,14.51,5.37,0.6925,2,5,0.5993,10.6
plastic,PET,19.97,3.06,0.983,8,5,0.6735,37.9
metal,steel,41.84,5.62,0.902,6,6,0.3491,26.15
paper,cardboard,29.49,3.08,0.7826,9,3,0.4646,16.08
glass,clear_glass,6.47,1.73,0.6079,8,6,0.6214,8.68
metal,tin,8.57,7.19,0.86,8,1,0.8173,22.4
plastic,PVC,15.84,12.13,0.4365,11,3,0.7373,7.25
plastic,PVC,13.79,0.53,0.5817,7,5,0.5692,14.67
plastic,PET,35.52,1.43,0.8157,9,5,0.484,30.3
paper,cardboard,42.77,19.7,0.7495,5,5,0.5731,11.38
metal,steel,56.28,0.26,0.8218,12,3,0.5959,35.76
paper,cardboard,32.07,4.55,0.9179,5,0,0.5697,12.71
metal,steel,49.74,24.17,0.399,9,6,0.4056,22.37
plastic,mixed_plastic,27.0,6.17,0.7546,12,2,0.238,11.4
plastic,HDPE,25.11,10.26,0.7032,5,4,0.5674,28.46
plastic,PVC,6.8,1.01,0.4902,2,0,0.2231,9.64
plastic,PVC,12.34,2.05,0.6952,3,6,0.9311,8.61
organic,garden_waste,24.37,1.01,0.6596,3,1,0.3536,7.47
plastic,mixed_plastic,18.58,0.84,0.7864,1,6,0.8097,16.33
e_waste,batteries,9.72,0.49,0.8747,7,5,0.637,69.12
plastic,PET,23.73,2.87,0.631,4,2,0.3395,33.46
plastic,HDPE,28.55,4.15,0.7382,2,2,0.6588,30.78
metal,aluminum,9.76,7.5,0.9051,2,6,0.422,177.23
plastic,PP,30.33,3.68,0.7685,4,4,0.3955,16.5
paper,mixed_paper,29.21,1.9,0.4437,5,4,0.4278,8.21
e_waste,cables,4.67,9.7,0.9274,12,4,0.4481,136.84
paper,cardboard,34.78,0.2,0.8112,9,1,0.3326,18.79
paper,office_paper,12.07,6.22,0.6964,9,0,0.6255,14.57
metal,steel,40.52,3.09,0.461,9,0,0.5731,27.48
metal,aluminum,28.48,11.13,0.5886,10,2,0.0725,72.32
e_waste,phones,6.57,0.34,0.894,4,4,0.2055,82.01
metal,steel,53.5,9.63,0.9309,2,2,0.5057,38.24
metal,brass,5.11,7.56,0.6887,7,1,0.1484,284.7
textile,clothes,17.62,15.34,0.4447,1,2,0.8408,10.18
rubber,tyres,36.02,5.13,0.9084,3,1,0.4965,19.54
paper,newspaper,6.27,4.67,0.8681,10,3,0.243,8.92
plastic,PP,14.49,1.63,0.699,7,3,0.5695,28.07
e_waste,cables,3.25,7.03,0.7605,9,1,0.123,87.95
metal,tin,4.38,0.73,0.6362,7,0,0.2984,17.2
plastic,PP,18.4,3.06,0.919,7,0,0.6218,19.64
plastic,HDPE,35.05,3.32,0.6003,4,2,0.1841,19.55
organic,garden_waste,42.25,9.22,0.7704,3,1,0.3147,8.24
organic,garden_waste,27.83,6.3,0.89,4,5,0.6613,8.54
paper,mixed_paper,51.11,9.92,0.4858,10,1,0.8803,5.98
metal,steel,23.36,14.03,0.7332,12,0,0.5594,36.18
plastic,mixed_plastic,25.8,10.94,0.5881,1,4,0.3896,12.26
plastic,PET,12.74,4.64,0.7267,7,4,0.5426,29.07
organic,food_waste,32.28,0.61,0.8849,6,4,0.5274,5.96
metal,steel,93.46,2.63,0.5088,7,1,0.558,42.25
metal,aluminum,15.85,12.32,0.6244,3,4,0.5145,99.63
glass,clear_glass,18.5,14.7,0.8373,1,6,0.6445,10.27
plastic,mixed_plastic,76.23,1.33,0.8891,3,4,0.6175,16.67
e_waste,cables,6.42,5.94,0.5461,3,2,0.3705,58.23
metal,aluminum,16.74,2.81,0.7635,1,3,0.2927,109.8
e_waste,phones,1.84,6.2,0.6129,5,5,0.4642,115.5
metal,aluminum,13.8,14.78,0.6312,9,1,0.6126,95.59
metal,aluminum,21.18,5.98,0.3844,12,5,0.2813,75.62
plastic,mixed_plastic,53.66,4.69,0.6198,8,1,0.5386,10.98
plastic,PET,29.83,1.08,0.815,3,6,0.3259,30.62
paper,newspaper,31.63,5.16,0.7307,5,0,0.4474,6.72
metal,aluminum,13.17,6.76,0.4965,4,3,0.4822,82.67
metal,aluminum,11.82,6.74,0.5319,3,2,0.3339,92.59
glass,colored_glass,15.06,0.72,0.8083,12,3,0.6308,8.7
plastic,PET,18.68,3.46,0.9165,8,2,0.2554,41.52
paper,mixed_paper,25.01,25.19,0.5077,6,0,0.7266,11.88
e_waste,computers,11.22,19.4,0.8642,6,6,0.279,79.81
metal,aluminum,11.06,2.59,0.4948,4,3,0.703,83.77
e_waste,computers,14.98,5.39,0.7565,6,4,0.5504,120.8
plastic,PET,29.51,5.57,0.8176,8,3,0.5398,42.18
plastic,PP,16.3,5.46,0.8714,12,3,0.1619,14.7
metal,brass,2.81,5.21,0.8704,6,4,0.6889,399.21
e_waste,cables,14.42,0.62,0.9137,3,2,0.6533,94.94
paper,cardboard,37.49,8.32,0.5066,12,0,0.4644,16.75
paper,cardboard,39.59,10.27,0.7019,4,0,0.6025,14.85
rubber,tyres,10.51,4.91,0.6003,1,3,0.4627,22.86
plastic,HDPE,21.04,2.11,0.5039,7,1,0.4342,30.97
organic,food_waste,43.12,6.16,0.7324,10,3,0.3826,4.55
glass,colored_glass,19.45,17.97,0.7368,4,4,0.2844,5.27
textile,clothes,6.53,0.83,0.8201,4,4,0.1811,16.63
organic,garden_waste,27.32,7.19,0.5599,4,1,0.5676,5.84
rubber,mixed_rubber,16.93,0.28,0.7137,10,4,0.4041,10.27
metal,steel,26.88,2.76,0.8232,12,6,0.8262,32.63
e_waste,phones,4.19,14.3,0.7587,11,2,0.7126,102.27
e_waste,batteries,9.54,3.27,0.6837,3,0,0.2609,32.87
paper,office_paper,12.48,2.88,0.8511,11,3,0.4506,12.49
plastic,PET,15.4,0.2,0.6581,4,4,0.3371,20.64
rubber,tyres,17.76,12.27,0.6478,11,2,0.6403,22.25
metal,tin,7.73,3.88,0.8572,12,4,0.7886,29.63
paper,cardboard,103.14,3.33,0.5703,9,5,0.549,12.71
paper,cardboard,60.05,2.42,0.4568,12,4,0.8399,16.49
metal,steel,71.54,7.1,0.9371,2,5,0.67,37.4
glass,colored_glass,8.37,19.6,0.5834,8,1,0.4695,6.16
metal,brass,7.21,7.81,0.7448,1,2,0.5309,387.7
glass,clear_glass,19.42,0.2,0.8208,8,3,0.3196,8.34
e_waste,mixed_ewaste,10.18,4.94,0.6065,5,1,0.3441,63.33
plastic,HDPE,28.53,18.92,0.5644,12,6,0.6678,25.57
glass,clear_glass,48.02,0.41,0.987,6,4,0.5015,8.28
metal,steel,48.48,8.15,0.6645,10,2,0.6246,27.75
e_waste,mixed_ewaste,5.78,2.72,0.6951,4,5,0.7026,52.1
textile,industrial_textile,49.46,7.39,0.531,1,6,0.4458,5.88
metal,steel,42.93,1.56,0.7418,9,0,0.3346,33.55
glass,clear_glass,12.91,3.94,0.8279,3,3,0.3194,9.21
paper,cardboard,18.65,13.82,0.6449,9,2,0.5732,11.47
paper,cardboard,30.13,0.39,0.735,6,5,0.2512,12.98
glass,clear_glass,20.8,17.44,0.7547,12,2,0.2785,6.39
plastic,mixed_plastic,18.62,3.25,0.377,5,2,0.3881,7.77
paper,newspaper,11.81,9.3,0.9607,5,5,0.5193,12.41
plastic,PET,16.38,1.96,0.866,9,6,0.4877,32.88
plastic,PP,17.75,7.34,0.6857,10,1,0.1758,13.74
organic,food_waste,47.92,8.55,0.7685,2,4,0.3546,6.04
metal,steel,56.62,11.17,0.852,9,5,0.5924,36.83
paper,newspaper,26.39,15.72,0.8039,6,1,0.6669,7.6
metal,tin,8.69,1.59,0.5808,12,4,0.6012,30.67
e_waste,mixed_ewaste,12.86,0.39,0.7598,8,6,0.2581,91.66
paper,newspaper,15.97,0.2,0.7775,10,5,0.5507,10.35
plastic,PP,22.97,3.74,0.52,5,1,0.6367,16.82
plastic,PET,22.47,14.15,0.6422,4,6,0.2273,19.03
plastic,PVC,11.33,0.2,0.4028,10,2,0.6896,8.09
textile,industrial_textile,19.75,2.11,0.8108,1,3,0.1185,7.85
paper,cardboard,15.03,0.9,0.541,7,2,0.6946,19.17
plastic,mixed_plastic,21.26,2.27,0.668,12,4,0.2939,8.45
e_waste,computers,6.61,0.6,0.9653,12,0,0.3923,76.75
plastic,PP,24.07,3.7,0.694,9,4,0.3139,17.79
plastic,PP,19.27,7.86,0.785,6,0,0.4453,17.49
plastic,HDPE,21.38,5.34,0.9463,10,5,0.3752,35.31
metal,steel,47.68,0.54,0.5249,1,2,0.7591,24.45
glass,clear_glass,8.75,12.1,0.5017,10,3,0.3539,7.97
organic,food_waste,40.92,6.33,0.9502,3,1,0.2531,3.35
organic,garden_waste,28.95,1.34,0.865,9,0,0.4174,9.98
organic,food_waste,32.06,0.2,0.4306,5,0,0.4396,6.1
plastic,PVC,8.43,7.3,0.5759,10,6,0.3538,4.88
plastic,PET,13.91,10.11,0.8578,8,0,0.4872,29.4
paper,office_paper,15.1,11.24,0.708,12,0,0.4887,11.29
textile,industrial_textile,61.39,3.9,0.8856,10,3,0.1781,7.47
glass,colored_glass,9.86,12.97,0.7049,11,6,0.8437,5.2
plastic,mixed_plastic,23.37,3.42,0.816,2,0,0.8181,15.44
glass,clear_glass,32.15,3.1,0.5957,5,1,0.7668,11.01
e_waste,phones,2.43,2.79,0.6106,6,3,0.411,111.41
organic,garden_waste,38.14,3.04,0.4684,1,3,0.2154,6.51
e_waste,computers,16.48,4.87,0.6889,1,1,0.677,79.16
plastic,PVC,18.04,6.64,0.6158,1,6,0.4765,11.62
plastic,PET,17.3,4.21,0.8406,10,2,0.5206,31.97
paper,cardboard,15.48,3.34,0.7327,6,4,0.7003,15.77
plastic,HDPE,18.47,4.32,0.9414,10,3,0.3605,27.95
textile,clothes,15.87,0.54,0.5076,11,4,0.7226,10.99
paper,cardboard,63.56,12.07,0.6793,1,6,0.5455,13.62
plastic,mixed_plastic,51.05,2.65,0.7438,11,2,0.7601,13.67
plastic,HDPE,12.39,3.98,0.8229,3,5,0.503,20.87
paper,office_paper,24.68,3.54,0.7931,5,2,0.5514,12.6
paper,cardboard,24.97,11.66,0.7647,12,2,0.7024,15.42
metal,steel,68.07,10.27,0.8588,4,0,0.7092,28.03
organic,food_waste,55.06,4.72,0.7638,12,2,0.3927,5.72
plastic,HDPE,34.13,5.04,0.7374,7,4,0.808,31.47
plastic,PVC,16.61,6.69,0.9067,1,4,0.2948,11.24
metal,tin,8.51,1.52,0.5571,10,3,0.4641,15.6
paper,cardboard,56.26,0.51,0.7689,1,2,0.3403,11.58
glass,clear_glass,10.64,4.69,0.9477,8,1,0.5501,12.73
organic,food_waste,58.03,11.01,0.4132,6,6,0.6466,4.11
metal,aluminum,23.61,10.88,0.7313,2,2,0.8123,108.5
rubber,tyres,29.34,6.87,0.6354,7,2,0.5183,14.99
glass,clear_glass,21.01,6.6,0.9327,5,6,0.5963,9.51
plastic,PET,11.12,10.68,0.6458,2,4,0.2707,33.68
metal,tin,8.33,10.68,0.7603,7,5,0.719,34.31
plastic,PET,34.6,4.39,0.8999,1,2,0.3337,43.9
organic,food_waste,36.75,10.8,0.3856,7,3,0.573,6.14
plastic,PET,19.72,2.51,0.9619,3,5,0.111,31.01
plastic,mixed_plastic,27.88,2.8,0.2849,10,6,0.7248,10.49
glass,clear_glass,7.84,19.53,0.8758,12,5,0.1226,7.7
organic,food_waste,59.35,4.36,0.8766,12,3,0.4451,6.23
paper,mixed_paper,47.57,3.22,0.7029,12,4,0.6745,11.21
e_waste,computers,6.61,6.76,0.6083,2,2,0.5657,97.35
metal,steel,63.83,2.81,0.7823,7,3,0.9473,34.0
organic,food_waste,38.75,0.2,0.7619,3,2,0.5926,6.72
plastic,PET,27.73,2.65,0.6221,2,0,0.1719,31.27
metal,steel,51.76,10.93,0.7617,5,6,0.8134,31.93
rubber,tyres,18.95,11.8,0.7027,6,0,0.5951,18.82
metal,tin,13.24,0.33,0.5712,4,1,0.2041,9.61
metal,steel,19.39,9.0,0.7297,2,1,0.5766,32.09
paper,office_paper,10.91,19.78,0.5979,5,1,0.6534,9.32
plastic,HDPE,27.88,6.82,0.7765,2,3,0.3178,32.63
metal,steel,52.23,5.46,0.8494,1,6,0.9365,32.78
paper,newspaper,13.08,1.72,0.7163,6,2,0.3724,7.52
e_waste,computers,7.53,12.15,0.767,1,5,0.4462,81.94
e_waste,phones,3.19,8.31,0.3819,12,5,0.4623,93.99
metal,steel,51.52,9.46,0.6454,11,5,0.4018,30.23
paper,cardboard,49.12,2.68,0.8959,12,4,0.2494,18.75
e_waste,batteries,19.14,2.87,0.7062,2,5,0.1035,55.07
metal,steel,43.76,6.06,0.475,6,5,0.3253,23.39
plastic,PET,27.23,6.57,0.756,10,4,0.6645,32.52
metal,copper,2.76,2.77,0.8773,7,3,0.7628,638.08
paper,cardboard,37.92,2.43,0.4688,4,0,0.2112,12.33
metal,tin,10.13,6.79,0.8502,10,3,0.1171,15.62
glass,colored_glass,27.13,0.2,0.8263,4,5,0.1246,7.71
rubber,tyres,10.83,5.83,0.8433,12,2,0.3933,23.41
plastic,PET,19.03,4.54,0.9723,2,1,0.6111,37.93
paper,mixed_paper,33.86,13.57,0.619,9,4,0.3004,8.95
plastic,PET,31.52,9.06,0.9016,1,0,0.6155,40.86
metal,aluminum,9.28,2.2,0.7011,11,5,0.5455,113.56
e_waste,computers,17.5,0.54,0.4302,5,6,0.4848,80.08
plastic,PVC,8.69,5.09,0.854,1,3,0.7164,11.56
textile,clothes,13.2,6.28,0.8341,11,0,0.6927,17.78
paper,cardboard,40.49,0.62,0.9097,12,1,0.4277,15.73
metal,steel,60.78,1.22,0.7761,12,0,0.7104,40.39
plastic,PVC,16.59,5.8,0.7863,6,3,0.4538,9.52
metal,tin,6.17,4.89,0.84,1,2,0.4763,27.15
organic,food_waste,30.78,1.4,0.6457,3,5,0.6531,7.08
glass,clear_glass,9.93,17.97,0.9191,1,5,0.5951,11.44
plastic,HDPE,19.37,10.05,0.3936,1,3,0.3423,21.34
paper,cardboard,73.21,15.12,0.767,2,6,0.5778,12.2
paper,mixed_paper,25.06,2.39,0.9239,7,3,0.4304,12.83
e_waste,phones,2.29,2.26,0.5317,10,0,0.5774,68.82
metal,brass,3.25,2.18,0.9532,8,6,0.6646,420.28
metal,aluminum,12.04,3.03,0.856,3,2,0.1754,91.85
metal,steel,34.99,1.75,0.3811,8,6,0.6778,33.35
plastic,PP,11.82,7.39,0.5497,3,5,0.552,12.73
plastic,mixed_plastic,28.16,1.62,0.7559,6,6,0.3865,10.35
metal,steel,35.35,7.86,0.8508,11,4,0.1047,13.82
plastic,PP,10.67,3.82,0.7355,2,4,0.0877,17.68
plastic,PVC,16.2,4.34,0.4937,11,1,0.8254,7.71
metal,steel,85.56,4.46,0.7989,4,1,0.3664,21.25
organic,garden_waste,47.04,2.73,0.8304,9,2,0.6073,8.52
paper,newspaper,39.74,2.84,0.7419,4,2,0.7888,9.84
plastic,PP,15.87,3.95,0.9746,2,4,0.776,24.56
paper,cardboard,38.1,6.53,0.7813,6,6,0.7869,14.49
plastic,HDPE,28.18,6.18,0.3319,5,0,0.6888,23.08
e_waste,mixed_ewaste,16.22,1.67,0.8697,7,4,0.309,89.69
paper,cardboard,78.72,8.51,0.6076,3,5,0.2798,8.9
plastic,mixed_plastic,58.04,0.27,0.8705,12,3,0.3289,16.09
organic,garden_waste,57.01,3.57,0.4928,9,1,0.2533,8.2
e_waste,cables,20.98,2.41,0.8741,11,3,0.1933,59.77
e_waste,batteries,12.76,8.33,0.841,10,5,0.725,41.14
plastic,PET,20.99,4.93,0.8755,9,6,0.2753,35.14
metal,steel,29.93,3.62,0.8546,2,4,0.2412,22.48
glass,clear_glass,19.39,1.06,0.871,8,3,0.6984,13.5
plastic,mixed_plastic,30.91,20.02,0.7798,11,4,0.4046,10.2
paper,mixed_paper,58.98,2.99,0.6671,2,4,0.7645,13.48
e_waste,computers,7.06,0.72,0.6103,6,5,0.6065,84.97
plastic,PET,15.67,10.36,0.6756,3,1,0.6659,32.59
plastic,PET,19.41,6.5,0.7449,10,0,0.3892,28.79
plastic,mixed_plastic,31.01,6.69,0.8845,12,2,0.4483,11.62
plastic,PET,26.83,7.84,0.5037,1,1,0.5836,26.61
paper,mixed_paper,63.98,7.66,0.609,10,4,0.5994,8.7
e_waste,computers,4.8,27.72,0.9468,5,3,0.2458,101.94
plastic,mixed_plastic,54.97,0.8,0.8221,12,6,0.6741,18.32
glass,colored_glass,11.4,5.94,0.8369,1,5,0.508,6.47
paper,cardboard,70.66,14.8,0.9215,3,1,0.9417,14.33
glass,clear_glass,25.06,2.64,0.9464,9,5,0.6094,16.28
plastic,PET,16.56,12.41,0.8527,10,5,0.3708,31.77
glass,mixed_glass,21.72,1.02,0.605,1,2,0.2613,5.26
glass,colored_glass,10.71,16.78,0.7472,2,0,0.7777,6.88
plastic,PET,8.57,2.58,0.6827,5,5,0.6323,35.44
paper,cardboard,32.75,2.91,0.8753,1,1,0.7987,18.14
e_waste,mixed_ewaste,13.07,5.06,0.5233,10,1,0.3448,46.07
plastic,PET,15.02,16.7,0.7748,9,3,0.7522,27.03
glass,mixed_glass,17.24,15.96,0.3781,9,0,0.3443,2.2
textile,industrial_textile,19.77,5.03,0.7425,6,2,0.5748,6.58
organic,food_waste,23.93,3.02,0.7177,8,1,0.3224,3.99
plastic,PP,15.24,4.4,0.9247,7,0,0.5197,17.93
paper,newspaper,35.55,0.44,0.6569,9,6,0.518,10.4
rubber,mixed_rubber,17.92,3.2,0.7199,6,1,0.9764,13.03
paper,cardboard,56.38,17.44,0.6518,8,3,0.5002,15.78
metal,steel,62.61,1.19,0.6648,8,5,0.4032,26.62
metal,aluminum,20.79,2.14,0.742,8,3,0.568,134.13
e_waste,phones,4.54,0.56,0.7786,11,2,0.5632,93.27
plastic,PP,13.15,3.79,0.5847,5,5,0.5953,11.36
plastic,PET,36.09,0.89,0.8029,11,4,0.7416,42.23
plastic,HDPE,10.99,2.01,0.8648,1,0,0.2676,26.38
e_waste,computers,4.78,7.34,0.7498,6,5,0.1388,79.63
plastic,mixed_plastic,37.98,1.55,0.8325,6,0,0.5035,9.6
organic,food_waste,44.52,4.98,0.681,11,5,0.7632,6.15
glass,mixed_glass,21.16,2.26,0.8923,1,0,0.4705,6.44
rubber,tyres,13.7,23.08,0.9297,3,0,0.3937,15.72
organic,food_waste,70.41,1.8,0.6878,6,0,0.3706,6.07
plastic,PET,37.92,6.23,0.8296,10,5,0.7566,36.54
paper,mixed_paper,23.59,0.52,0.8122,6,3,0.5329,8.56
metal,aluminum,10.21,17.63,0.5009,8,4,0.6479,137.62
rubber,mixed_rubber,48.58,2.24,0.8315,3,1,0.5,14.87
plastic,PET,28.08,0.28,0.6437,12,0,0.3704,33.6
paper,mixed_paper,27.57,23.63,0.8841,10,5,0.2817,5.24
e_waste,mixed_ewaste,17.66,9.82,0.5129,1,5,0.5283,70.0
metal,steel,91.33,0.61,0.5619,9,5,0.2886,19.49
e_waste,mixed_ewaste,16.19,11.45,0.6787,2,0,0.6167,74.62
metal,copper,3.96,2.99,0.9236,7,6,0.605,531.48
plastic,PVC,10.53,30.97,0.8562,9,3,0.5941,10.67
plastic,mixed_plastic,43.92,5.19,0.797,12,1,0.4649,18.41
plastic,HDPE,38.72,1.11,0.8134,1,1,0.539,26.48
paper,newspaper,17.62,4.73,0.9187,4,3,0.4301,10.85
organic,garden_waste,27.96,0.65,0.6784,9,4,0.4512,5.32
plastic,HDPE,23.99,6.3,0.4864,4,0,0.6937,20.04
paper,newspaper,16.19,6.19,0.7189,9,3,0.5994,10.58
organic,food_waste,59.44,11.68,0.6761,3,1,0.7624,5.15
e_waste,phones,1.04,1.79,0.9362,2,6,0.4201,124.44
metal,aluminum,16.55,4.51,0.9071,7,4,0.7256,157.51
textile,clothes,18.11,6.39,0.731,9,2,0.5748,17.41
metal,aluminum,9.14,3.35,0.5512,3,2,0.7041,96.05
paper,newspaper,37.68,5.11,0.9199,11,5,0.5435,9.46
paper,cardboard,33.55,19.81,0.731,11,4,0.5923,10.39
e_waste,phones,2.9,17.07,0.8319,1,2,0.8054,120.9
metal,steel,154.25,9.98,0.6833,4,5,0.4874,21.7
metal,steel,59.63,14.76,0.7292,7,4,0.7702,40.09
e_waste,computers,5.33,14.94,0.8604,6,0,0.6778,109.88
metal,steel,78.56,0.31,0.4725,4,4,0.3589,26.44
plastic,mixed_plastic,70.81,5.22,0.8849,7,6,0.1484,8.93
glass,mixed_glass,40.65,3.13,0.6551,12,6,0.7309,6.9
paper,mixed_paper,52.33,1.93,0.7373,4,0,0.4336,6.96
plastic,PET,20.76,3.24,0.7514,3,6,0.5482,35.27
plastic,HDPE,34.25,13.28,0.5141,9,6,0.3797,22.02
rubber,tyres,34.92,1.9,0.9041,7,1,0.2306,26.47
plastic,PVC,11.53,16.28,0.5464,9,4,0.7164,7.86
metal,aluminum,21.48,0.37,0.7198,8,5,0.2944,126.4
plastic,PET,41.64,7.54,0.7376,10,0,0.5001,29.37
plastic,HDPE,17.76,1.35,0.838,9,5,0.5108,36.62
rubber,mixed_rubber,16.97,3.54,0.8619,8,2,0.5979,14.49
plastic,PET,27.37,2.27,0.7483,6,2,0.5634,41.78
metal,aluminum,21.12,5.32,0.5271,6,1,0.4712,114.07
paper,cardboard,63.62,14.24,0.6217,4,3,0.7139,9.73
metal,brass,5.38,11.8,0.5618,6,5,0.2416,325.95
plastic,PET,24.88,0.54,0.9196,8,5,0.7479,46.35
rubber,mixed_rubber,14.27,7.51,0.9385,9,1,0.4903,10.16
glass,clear_glass,18.1,15.01,0.3871,10,5,0.4609,3.33
metal,aluminum,16.57,4.1,0.5021,5,5,0.3202,98.15
plastic,PVC,10.58,2.02,0.681,9,0,0.1951,9.14
metal,steel,71.15,0.73,0.9075,6,2,0.1992,29.52
metal,steel,28.37,15.1,0.7834,5,0,0.5973,26.22
paper,newspaper,13.68,3.49,0.7805,2,6,0.4503,12.44
paper,cardboard,40.51,10.22,0.6378,4,3,0.5733,10.42
glass,mixed_glass,58.84,1.88,0.6842,9,1,0.2936,4.54
organic,food_waste,16.15,9.77,0.6469,3,6,0.5111,4.65
plastic,PET,16.0,0.23,0.6922,1,4,0.5425,36.75
organic,garden_waste,19.59,3.52,0.816,4,6,0.722,8.11
paper,cardboard,87.39,6.98,0.8361,12,5,0.825,23.68
plastic,PET,16.83,2.91,0.8592,2,6,0.5973,41.8
e_waste,mixed_ewaste,7.59,9.79,0.8796,2,1,0.6639,96.27
metal,aluminum,20.82,0.33,0.8142,5,1,0.347,66.3
paper,cardboard,62.01,0.6,0.7411,5,0,0.3864,17.64
glass,colored_glass,13.47,5.16,0.8039,12,2,0.4526,8.21
plastic,PET,32.1,4.79,0.8233,3,3,0.5554,24.81
organic,food_waste,81.03,19.39,0.9762,6,3,0.2845,5.03
plastic,PET,32.59,1.16,0.9354,4,4,0.46,30.06
e_waste,cables,2.88,0.83,0.8065,3,5,0.328,74.23
metal,brass,4.18,0.2,0.8675,4,5,0.5525,323.95
metal,steel,47.56,2.16,0.9215,4,3,0.4579,30.08
plastic,PP,13.25,23.04,0.9861,9,1,0.4123,13.66
e_waste,mixed_ewaste,13.17,5.45,0.5539,10,3,0.6936,58.09
metal,steel,27.84,3.19,0.5932,3,6,0.4836,29.07
organic,food_waste,75.37,10.99,0.8513,6,5,0.2822,5.84
plastic,PET,34.68,0.21,0.7896,4,6,0.3662,27.96
plastic,PVC,6.18,3.09,0.7223,11,3,0.5509,10.43
plastic,HDPE,85.59,0.2,0.8581,2,5,0.3289,27.59
metal,steel,60.97,14.24,0.8503,5,2,0.5491,23.76
textile,clothes,20.06,15.61,0.7037,4,0,0.5106,13.12
plastic,PVC,19.84,6.33,0.7709,5,5,0.7037,8.89
glass,clear_glass,22.79,12.15,0.7476,12,0,0.8545,11.24
paper,cardboard,32.46,7.82,0.606,7,4,0.7321,13.84
paper,cardboard,35.7,1.51,0.5839,5,6,0.5923,13.19
paper,newspaper,31.5,8.25,0.6239,10,0,0.5946,7.45
organic,garden_waste,46.38,0.21,0.8014,10,5,0.4712,10.53
glass,clear_glass,9.43,12.83,0.8088,2,6,0.4852,7.12
paper,cardboard,62.76,3.42,0.6815,6,4,0.4485,16.85
paper,office_paper,10.63,28.68,0.8485,5,4,0.8361,15.01
paper,newspaper,16.01,10.22,0.9681,6,6,0.5005,10.34
plastic,PVC,14.01,0.95,0.8437,5,5,0.5753,12.4
paper,office_paper,33.08,4.82,0.7843,10,0,0.4376,16.95
plastic,PVC,36.81,3.24,0.8128,12,5,0.3807,12.25
e_waste,computers,5.98,2.05,0.9009,1,5,0.624,104.9
rubber,tyres,27.99,42.78,0.7802,11,1,0.8025,16.54
textile,industrial_textile,40.82,1.57,0.6796,11,4,0.4646,9.14
e_waste,batteries,6.44,0.2,0.7143,5,5,0.4974,68.2
paper,newspaper,32.9,3.94,0.9511,6,5,0.3551,11.0
e_waste,computers,4.03,4.83,0.8872,2,6,0.6561,100.83
metal,steel,127.88,0.78,0.8695,5,5,0.5478,22.37
plastic,mixed_plastic,15.74,7.74,0.1987,3,0,0.1064,5.58
plastic,PET,18.72,3.72,0.4826,11,3,0.4891,28.57
metal,copper,4.24,2.63,0.6209,2,1,0.5858,434.41
rubber,tyres,32.48,0.85,0.8649,5,0,0.4918,23.39
organic,food_waste,45.22,7.79,0.7902,6,1,0.779,6.27
paper,cardboard,58.24,7.34,0.7208,12,6,0.1006,12.45
plastic,PET,21.96,2.49,0.8347,10,4,0.6,30.79
glass,clear_glass,41.21,9.37,0.5773,12,5,0.7449,6.95
plastic,PVC,11.05,5.54,0.8776,4,3,0.4423,5.92
e_waste,batteries,10.61,3.08,0.7791,4,2,0.4959,46.27
rubber,mixed_rubber,18.84,18.01,0.7667,7,3,0.4134,15.5
plastic,HDPE,19.04,36.07,0.8091,5,6,0.3288,20.8
plastic,PET,26.54,3.65,0.4831,1,2,0.2597,22.32
plastic,PET,18.68,11.88,0.8335,10,2,0.5442,35.16
metal,brass,3.12,12.93,0.8413,2,5,0.4621,302.26
plastic,PP,16.64,14.1,0.8607,3,2,0.5052,17.32
